MSA_word,count_MSA
وخاطوها,1
بالحزام,1
لتجديد,1
والآنية,1
سيبدأون,1
لتغييرها,1
والأبواب,1
رششت,1
سأرش,1
الجاذبية,1
كاملة؟,1
للطلاء,1
الطلاء؟,1
كيلو؟,1
ظلا,1
برش,1
التصادمات,1
وأزرق,1
مزيف,1
وسنفك,1
يقصروا,1
سيضعونها,1
اللصقات,1
سيختلف,1
بالطلاء,1
اخترناه؟,1
اعتمدناه,1
تنطوي,1
يعطيني؟,1
سننهيها,1
المعدن,1
رتبوا,1
وسيصنفرونها,1
وأبقيتها,1
والهيكل,1
مدموج,1
وملائم,1
للجيب,1
الإقامة,1
أنجزوا,1
أنجزوها,1
الحافة,1
يبيعوا,1
ويشتروا,1
أشياءهم,1
وخائف,1
ويضيع,1
سأنأى,1
فسيرتبون,1
سننتقل,1
لجلب,1
متبقيا,1
الضربات,1
واصلت,1
يجلبون,1
بالتحويل,1
ويعطيه,1
تحدثنا,1
وتحول,1
بتصليح,1
مقصوصا؟,1
والسقف,1
سنخلط,1
بإذنك,1
تذهب؟,1
ويجعلك,1
واجهنا,1
وضع؟,1
هوندا,1
انظري,1
ذاهبين,1
بتحديث,1
بمدخل,1
سيلاحظ,1
فيعلمني,1
اللحاق,1
طالوا,1
سيجلبني,1
وتتجولون,1
الحكايات,1
كتحد,1
أمضي,1
حريش؟,1
والشيخ؟,1
للتحدي,1
سأحضرك,1
سيرانا,1
مسكينة,1
أكتوبر,1
بالتحديد؟,1
فطورا,1
صحيا,1
أجلبك,1
فأنتم,1
أحرار,1
هاتفه,1
أجلبه,1
وأسبوع,1
سأبيع,1
وأمها,1
أصدرنا,1
يبيعه,1
أعيد,1
وأتتبع,1
توصلني؟,1
ونلتقط,1
ارتفعت؟,1
زادنا,1
أموركم؟,1
فاتتني,1
تجلس,1
استعددت,1
تسجلوها,1
المفلسون,1
التزموا,1
المطفرين؟,1
وتعرضه,1
تسمعوا,1
بناؤها,1
صرفت,1
أسستها,1
بالمونتاج,1
بالموسيقى,1
يواصل,1
وتعديلها,1
تريند,1
للمحتوى,1
أعطيتكم,1
سأسرد,1
بمشاكل,1
الخوالي,1
والنافذة,1
هم؟,1
الصادق؟,1
اتخاذ,1
استلف,1
واشترى,1
وأخذتها,1
وأحضرتها,1
ومالكي,1
تشفى,1
حبها,1
مزيجا,1
لأقوى,1
ولماذا؟,1
بأمان,1
الإصبع,1
مواجهة,1
تفوتكم,1
يفوتكم,1
وتأتيك,1
بدلو,1
وصبه,1
وستلاحظون,1
تقشرت,1
حككت,1
ستسافر,1
سيكلف,1
امزجها,1
وبهذه,1
ستضبط,1
وننطلق,1
مدير؟,1
سنزيل,1
لتجهيزه,1
فككناهم,1
نفكك,1
سنفككها,1
نخبركم,1
للسمكرة,1
للتزويد,1
سنسحب,1
نخرجه,1
لتسخين,1
البادئة,1
وضربها,1
أحرقنا,1
الممسكة,1
السكينة؟,1
أدوات,1
نكملها,1
الطقس,1
يجيء,1
المطر,1
سنكملها,1
شرحت,1
التحميل,1
مرهقا,1
سنتأخر,1
تفعيل,1
والمقدمة,1
فككناها,1
وسننظف,1
مفصلاته,1
تحتاجها,1
المنشفة,1
ويتبقى,1
إغلاقه,1
تخصه,1
ونغيرها,1
أدير,1
الكهربائيين,1
انظروا؟,1
لخزان,1
تماسكوا,1
سنضيف,1
سيتفقد,1
العدادات,1
درت,1
أجدها,1
الشعره,1
يفد,1
والتجميع,1
المقعد,1
نحمل,1
الفوهات,1
أقلدهم,1
وثلاثون؟,1
فككتها,1
سنقصه,1
المقاس,1
الأواخر,1
أظهرها,1
بمظهر,1
أفرغنا,1
سنغسله,1
الراديتير,1
وسيغسلونه,1
توقفك,1
متهور,1
عبث,1
نأخذه,1
المماثلة,1
العطل,1
وسيرفعونها,1
سآخذكم,1
مفكوك؟,1
سنغيرها,1
يدعني,1
امسحها,1
الرجوع,1
مطلية,1
ونرتب,1
سيجهز,1
وليمة,1
سيركب,1
ضاغط,1
المتبقية,1
سأستغل,1
لترتيب,1
سندخله,1
ونصلحه,1
طلاءه,1
إكسسواراته,1
مركبة,1
ضعوها,1
منفجرة,1
سينفخ,1
منفجرا,1
مضاد,1
للصدأ,1
بتفكيكه,1
مجلسه,1
ومبحوح,1
نائما,1
بتركيبها,1
خدوشها,1
تسحرت,1
الواجهة,1
وسنصل,1
داخليته,1
سنحتاجه,1
أتحقق,1
خليط,1
لغسل,1
بخفة,1
للمحرك,1
سيرجع,1
المقبرة؟,1
يتدفق,1
كفؤ,1
أعددتها,1
سيوزنها,1
سلسة,1
حصانا,1
والبيئة,1
انسدت,1
تصلحه,1
المحلات؟,1
الضبط,1
ومتخصص,1
وتختمه,1
الاحتمالات,1
البرمجة؟,1
الإحصائيات,1
وفصل,1
وتتصل,1
أحضرتك,1
ووجدتك,1
سيجلبني؟,1
النتيجة,1
تسجل؟,1
عطرا,1
فوجدت,1
منزعجة,1
سيارتك؟,1
افتحها,1
خصما,1
المتتبع,1
أنواره,1
سآتيك,1
ويصور,1
تجدني,1
تطفئه,1
دقائق؟,1
للأمانة,1
وزعها,1
سأضعك,1
سأطفئ,1
لأصلحه,1
صائم,1
تزوجت,1
نشارككم,1
مهاجمته,1
حجرة,1
بهاتفك,1
وقوفك,1
التلميح,1
عالق,1
الشعور,1
خاطري؟,1
توزعه؟,1
سنسجل,1
السيور,1
خرطومي,1
لإصلاحه,1
سنصلحه,1
القطعتان,1
سأنزل,1
بالمثقب,1
لتوسيع,1
الفارق,1
وجئنا,1
وضبط,1
تستخف,1
أتراني,1
خبيرا,1
ألتقطه,1
أتعبني,1
وتفاعلتم,1
سيفعلون؟,1
تنوع,1
رواجا,1
البدء,1
الشطرطون,1
وسنجرب,1
الشريط,1
سأحدث,1
التنفيذ,1
ممسوح,1
لمعناه,1
يوشك,1
وكمية,1
البيضاء؛,1
فككناه,1
حية,1
مهجورة,1
جرائد,1
الجرائد؟,1
حذاء,1
إليها؛,1
أشجار,1
جوديير,1
سيتأخر,1
وأعجبتني,1
سنقف,1
وأخونا,1
وإيابا,1
لتقايضونه,1
ذهابك,1
وعودتك,1
اللذين,1
فيهما,1
الرفض,1
الحد,1
للعقارات,1
والمركبات,1
والخدمات,1
والوظائف,1
ببالك,1
الرصاص,1
منتجي,1
وأعرضه,1
واشتراه,1
وشحنه,1
سنحتاجها,1
للإقامة,1
أنا؟,1
إغراء,1
أعرفك,1
راض؟,1
السلسلة؟,1
استبدالها,1
أبث,1
تصف,1
تقومون,1
تركني,1
ليقايضني,1
فكروا,1
لتنظيفها,1
وأتى,1
أسوأ,1
لليابانيين,1
للألمان,1
ليتنا,1
مظهرها,1
نظيفا,1
ومرتبا,1
يتصرفون,1
بوقاحة,1
صداما,1
ونعبئه,1
نعبئه,1
وجرتنا,1
مزخرفة,1
متقشرا,1
سيجلبون,1
أعيب,1
أتعلمون,1
صنعها,1
والأرض,1
المصابيح,1
لنظللها,1
تظليلا,1
وجلبنا,1
يحمل,1
ينقلونه,1
شمعته,1
علشان,1
لفائف,1
الوحدات,1
غيرناها,1
أخرجناه,1
شامل,1
سأنظفها,1
سأسحب,1
نملؤها,1
بحركات,1
تنظيفه,1
ستزيد,1
سينطفئ,1
ستجدونه,1
يختلط,1
نملأه,1
ويغسل,1
الرادياتير,1
بملئه,1
خرسانية,1
يوضع,1
والإطارات,1
كلمنا,1
وأوصانا,1
أحمل,1
بالهاتف,1
متوقفة؟,1
سأزيله,1
فوقه,1
ستفقد,1
مقطعه,1
بعمله,1
تكسبها,1
تتعب؟,1
الإعلانية,1
تحريره,1
سنحسب,1
إمكانيات,1
أتتك,1
الخالق؟,1
تنظر,1
التداول,1
يستمرون,1
بحساب,1
ردائك,1
مسترخية,1
ومسترخية,1
النتيجة؟,1
لأيام,1
الآلية,1
وصنعت,1
الإنستقرام,1
سنبث,1
بتصوير,1
وأنتظرك,1
سأصور,1
متابعون,1
المشاعر,1
بداخلك,1
للقيام,1
واجلس,1
تنجز؟,1
وإحصائيات,1
استأنست,1
أكسب,1
التحدي؟,1
إحصائيات,1
فإحدى,1
الاحتمالين,1
أقيم,1
محركا,1
أسعارا,1
الألمانيون,1
مرتفعون,1
وتلك,1
يبرد,1
حميد؟,1
خربنا,1
سهلة؟,1
أولها,1
الورشة؟,1
وخمسون؟,1
كمبيوترات؟,1
تقطيع,1
للمساعدة,1
تحسبا,1
لارتفاع,1
القديمة؟,1
مقاعد,1
تدهن,1
لمعان؟,1
ربعه,1
صببت,1
سيساعد,1
اختباراتهم,1
لملئها,1
سننطلق,1
ومعالجة,1
يضعونه,1
سنفكك,1
بفتحه,1
بالمعالجة,1
ونستخدمه,1
البلاستيكي,1
دهانه,1
وفعلت,1
وتعديل,1
أزر,1
سحريا,1
يقطعه,1
سيغير,1
معظمهم,1
الجمال,1
وصورني,1
المباشرة,1
ثابتة,1
الطباع,1
سأجددها,1
للماكينة,1
المكيف,1
يطفأ,1
والغبار,1
لحج,1
تلقاء,1
ويلتي,1
سيضرب,1
جن,1
جنونه,1
بالوكالة,1
حقيبتها,1
دواساتها,1
الكفاية,1
وأوقفه,1
عرفتم؟,1
وسنحاول,1
بقصته,1
قصته,1
قصته؟,1
البلايستيشن,1
نعم؟,1
ستعطيني؟,1
تجاهلي,1
سأراجعها,1
يعينك,1
ويعوضك,1
متفرغ؟,1
سنعطيه,1
يردوا,1
المنزلية,1
للألعاب,1
تتظبط,1
شاشتين,1
بتبادل,1
آيفونات,1
لشاحن,1
وويل,1
جوارب,1
بهم؟,1
سأدعي,1
مجربة,1
بآيفون,1
تعرضينه,1
مقابلتك؟,1
أقايضه,1
قلل,1
متحدثا,1
صور؟,1
موقعه,1
التأكيد,1
العصر؟,1
الخادمة,1
أهلها,1
النقدية,1
تقليلا,1
لنطرق,1
أظنك,1
سعيد؟,1
محرج؟,1
استدر,1
للفكرة,1
وضعتنا,1
خرائط,1
ساكنا,1
سأصورك,1
الورطة,1
وأراكم,1
أمنيتي,1
التعديل,1
موظفا,1
يتسلم,1
راتبا,1
يفهموا,1
تصله,1
بإغلاق,1
سببه,1
الخوادم,1
بعملية,1
وامتد,1
سألوه,1
وتركها,1
الساخن,1
المتجر؛,1
بأخذ,1
ووضعوا,1
تحدثوا,1
ابنك؟,1
الاختراق؟,1
يلاحظوا,1
بصديقه,1
ويطرق,1
مصادرته,1
أفهمني,1
استغلوا,1
سأفاجئك,1
يستفيده,1
بتتبع,1
لعناوين,1
بامرأة,1
حقوقا,1
بالفهم,1
بالمعرفة,1
ومدحه,1
يصادر,1
تطرق,1
بالجري,1
أية,1
بالبرامج؟,1
وأخذته,1
أيهم,1
فرح,1
ليغير,1
معتادين,1
ستفيده,1
أنكر,1
وأصبحوا,1
أفهمها,1
خطرا؟,1
تخصنا,1
تأتني,1
وأرفعها,1
وأب,1
بإرسال,1
هدفها؟,1
التعمق,1
كوردية,1
ويسمى,1
ستقنعه؟,1
تضعهم,1
نشأوا,1
تربينا,1
حكايات,1
التجربة؟,1
ستستطيع,1
حقيقية؟,1
تخطر,1
ونجعلهم,1
وأرهق,1
معينة؟,1
سيوصلك,1
تشاركوني,1
آراءكم,1
إثبات,1
اكتبه,1
إثراء,1
تأخذوا,1
التعليق,1
أشاركه,1
تتيهون,1
أفكاركم,1
البودكاست,1
الوحيد؛,1
البودكاستات,1
التوصيات,1
كيميائية,1
ليحول,1
يشتتك,1
القصد؟,1
وأفعل,1
التأمل,1
التمدد,1
العقلية,1
حكاية,1
بالأكل,1
الصباح؟,1
تستحم,1
استعد,1
ورتب,1
لضبط,1
رتب,1
لتداوم,1
لنضع,1
ككتلة,1
وستندم,1
قراءة,1
تقرأ,1
كتابا,1
سأخصص,1
نقرأ,1
نخصص,1
أتخيل,1
أحفظ,1
الثماني,1
إنجازه,1
لأناقش,1
مستمتعا,1
عمرا,1
مذهلا,1
خبرا,1
وتجهيزه,1
يشتتني,1
وجالس,1
وآكل,1
تمنح,1
أشبع,1
تتعمق,1
لامتاعك,1
المعقول,1
وتطيعه,1
بتحسين,1
بأمور,1
أتحد,1
وأصنع,1
أجعلك,1
استفادة,1
وحقيقة,1
كونوا,1
متهاون,1
التحسن,1
والعطاء,1
ميكروفون,1
جدران,1
حملت,1
وأستمتع,1
وأقضي,1
وقتي,1
الكرامة,1
فاختصارا,1
اختصارا,1
أفيد,1
وأستفيد,1
مضمونا,1
متابعتهم,1
أتابعهم,1
مفتوح؟,1
الإشعار؟,1
لتقدمها,1
ناجح؟,1
يحاول؟,1
وممارسة,1
تفسير,1
ستبرز,1
وتبدع,1
وتطبق,1
نموذجا,1
تصميما,1
لتطبيق,1
يعني؟,1
المزيد؟,1
يستمعون,1
ويركزون,1
للصبغ,1
لكنكم,1
تفهمونني,1
توضيحه,1
تخصيص,1
والأداء,1
أداء,1
تزيل,1
متابعيك,1
بالإعجابات,1
فسيضعون,1
الفقرة,1
وأتجول,1
نصيحة,1
أخيرة,1
وتنظيم,1
تحبس,1
سأعلم,1
واكتشف,1
جلوسك,1
ستكتسبه,1
أتعرق,1
أتحادث,1
قليلين,1
الأهمية,1
بالتعرق,1
عرقا,1
